측정일시,권역코드,권역명,측정소코드,측정소명,미세먼지 1시간(㎍/㎥),미세먼지 24시간(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
202002150600,101,서북권,111191,서대문구,50,67,43,0.038,0.011,0.7,0.003
202002150700,100,도심권,111123,종로구,68,81,54,0.003,0.052,1,0.003
202002150700,100,도심권,111131,용산구,61,71,50,0.018,0.023,0.6,0.002
202002150700,100,도심권,111121,중구,62,75,57,0.004,0.043,0.7,0.003
202002150700,101,서북권,111181,은평구,71,71,60,0.002,0.039,1.2,0.003
202002150700,101,서북권,111191,서대문구,56,65,48,0.032,0.016,0.8,0.003
202002150800,100,도심권,111123,종로구,71,78,55,0.003,0.052,1,0.003
202002150800,100,도심권,111131,용산구,60,70,45,0.004,0.038,0.7,0.002
202002150800,100,도심권,111121,중구,65,72,60,0.003,0.046,0.8,0.003
202002150800,101,서북권,111181,은평구,60,68,53,0.031,0.017,1,0.003
202002150800,101,서북권,111191,서대문구,52,63,42,0.034,0.015,0.7,0.002
202002150900,100,도심권,111123,종로구,60,76,46,0.009,0.044,0.9,0.003
202002150900,100,도심권,111131,용산구,63,68,50,0.003,0.043,0.8,0.002
202002150900,100,도심권,111121,중구,63,72,57,0.008,0.042,0.7,0.003
202002150900,101,서북권,111181,은평구,47,65,42,0.035,0.014,0.9,0.002
202002150900,101,서북권,111191,서대문구,48,60,44,0.031,0.018,0.7,0.002
202002151000,100,도심권,111123,종로구,56,72,42,0.01,0.045,0.8,0.004
202002151000,100,도심권,111131,용산구,65,68,45,0.01,0.034,0.7,0.002
202002151000,100,도심권,111121,중구,57,70,50,0.007,0.045,0.9,0.003
202002151000,101,서북권,111181,은평구,50,62,38,0.036,0.013,0.9,0.003
202002151000,101,서북권,111191,서대문구,48,59,39,0.032,0.018,0.7,0.003
202002151100,100,도심권,111123,종로구,61,68,48,0.022,0.03,0.7,0.004
202002151100,100,도심권,111131,용산구,64,67,44,0.016,0.031,0.6,0.002
202002151100,100,도심권,111121,중구,64,69,53,0.02,0.031,0.7,0.003
202002151100,101,서북권,111181,은평구,47,60,34,0.04,0.013,0.9,0.003
202002151100,101,서북권,111191,서대문구,48,56,36,0.034,0.017,0.7,0.003
202002151200,100,도심권,111123,종로구,54,66,39,0.032,0.023,0.6,0.005
202002151200,100,도심권,111131,용산구,61,66,40,0.029,0.022,0.5,0.002
202002151200,100,도심권,111121,중구,53,66,43,0.027,0.028,0.6,0.004
202002151200,101,서북권,111181,은평구,46,57,34,0.042,0.014,0.9,0.003
202002151200,101,서북권,111191,서대문구,51,54,43,0.039,0.017,0.7,0.003
202002151300,100,도심권,111123,종로구,52,63,36,0.035,0.024,0.6,0.005
202002151300,100,도심권,111131,용산구,55,63,36,0.039,0.015,0.5,0.003
202002151300,100,도심권,111121,중구,50,62,42,0.037,0.021,0.5,0.003
202002151300,101,서북권,111181,은평구,48,56,39,0.046,0.014,0.9,0.003
202002151300,101,서북권,111191,서대문구,48,53,39,0.04,0.018,0.7,0.003
202002151400,100,도심권,111123,종로구,52,61,38,0.038,0.025,0.6,0.005
202002151400,100,도심권,111131,용산구,50,60,33,0.043,0.015,0.5,0.003
202002151400,100,도심권,111121,중구,49,59,42,0.033,0.029,0.6,0.004
202002151400,101,서북권,111181,은평구,45,54,34,0.046,0.016,0.9,0.003
202002151400,101,서북권,111191,서대문구,49,52,36,0.041,0.023,0.7,0.003
202002151500,100,도심권,111123,종로구,52,58,38,0.035,0.031,0.7,0.006
202002151500,100,도심권,111131,용산구,46,57,31,0.043,0.016,0.5,0.002
202002151500,100,도심권,111121,중구,51,56,43,0.03,0.033,0.6,0.004
202002151500,101,서북권,111181,은평구,50,53,34,0.046,0.018,0.9,0.003
202002151500,101,서북권,111191,서대문구,49,50,39,0.042,0.024,0.7,0.003
202002151600,100,도심권,111123,종로구,47,55,34,0.029,0.036,0.6,0.006
202002151600,100,도심권,111131,용산구,48,54,31,0.033,0.027,0.5,0.003
202002151600,100,도심권,111121,중구,49,54,41,0.025,0.036,0.6,0.003
202002151600,101,서북권,111181,은평구,51,52,34,0.039,0.025,1,0.003
202002151600,101,서북권,111191,서대문구,45,49,37,0.037,0.028,0.7,0.004
202002151700,100,도심권,111123,종로구,47,53,35,0.025,0.04,0.6,0.005
202002151700,100,도심권,111131,용산구,49,53,31,0.031,0.027,0.5,0.002
202002151700,100,도심권,111121,중구,50,53,42,0.023,0.038,0.6,0.003
202002151700,101,서북권,111181,은평구,50,51,38,0.027,0.038,1,0.004
202002151700,101,서북권,111191,서대문구,52,49,39,0.023,0.045,0.8,0.004
202002151800,100,도심권,111123,종로구,52,53,36,0.025,0.042,0.7,0.006
202002151800,100,도심권,111131,용산구,51,52,32,0.018,0.042,0.7,0.003
202002151800,100,도심권,111121,중구,53,53,44,0.026,0.036,0.6,0.005
202002151800,101,서북권,111181,은평구,63,53,43,0.035,0.03,1,0.004
202002151800,101,서북권,111191,서대문구,59,51,45,0.031,0.036,0.8,0.004
202002151900,100,도심권,111123,종로구,58,53,44,0.026,0.039,0.7,0.005
202002151900,100,도심권,111131,용산구,60,54,39,0.018,0.041,0.7,0.003
202002151900,100,도심권,111121,중구,56,54,51,0.031,0.03,0.6,0.004
202002151900,101,서북권,111181,은평구,60,54,44,0.036,0.024,1,0.003
202002151900,101,서북권,111191,서대문구,58,52,46,0.031,0.032,0.7,0.004
202002152000,100,도심권,111123,종로구,59,54,44,0.024,0.036,0.7,0.005
202002152000,100,도심권,111131,용산구,60,56,42,0.018,0.037,0.7,0.003
202002152000,100,도심권,111121,중구,57,54,51,0.029,0.025,0.6,0.003
202002152000,101,서북권,111181,은평구,62,55,51,0.027,0.028,1.1,0.003
202002152000,101,서북권,111191,서대문구,70,54,60,0.025,0.033,0.8,0.003
202002152100,100,도심권,111123,종로구,67,57,52,0.027,0.026,0.6,0.004
202002152100,100,도심권,111131,용산구,56,56,47,0.027,0.023,0.6,0.002
202002152100,100,도심권,111121,중구,68,57,65,0.031,0.021,0.6,0.003
202002152100,101,서북권,111181,은평구,77,57,73,0.033,0.018,1,0.003
202002152100,101,서북권,111191,서대문구,67,56,64,0.031,0.022,0.7,0.002
202002152200,100,도심권,111123,종로구,63,59,46,0.026,0.024,0.6,0.003
202002152200,100,도심권,111131,용산구,47,55,40,0.021,0.025,0.7,0.002
202002152200,100,도심권,111121,중구,69,59,63,0.03,0.019,0.6,0.003
202002152200,101,서북권,111181,은평구,66,58,61,0.033,0.016,1,0.002
202002152200,101,서북권,111191,서대문구,55,56,50,0.032,0.018,0.7,0.002
202002152300,100,도심권,111123,종로구,48,57,33,0.022,0.027,0.6,0.003
202002152300,100,도심권,111131,용산구,43,52,36,0.02,0.025,0.6,0.002
202002152300,100,도심권,111121,중구,55,59,51,0.021,0.026,0.6,0.002
202002152300,101,서북권,111181,은평구,58,59,49,0.024,0.022,1,0.002
202002152300,101,서북권,111191,서대문구,0,56,45,0.027,0.021,0.8,0.002
202002160000,100,도심권,111123,종로구,43,54,31,0.024,0.025,0.6,0.003
202002160000,100,도심권,111131,용산구,41,49,32,0.021,0.023,0.6,0.002
202002160000,100,도심권,111121,중구,49,57,46,0.022,0.026,0.6,0.003
202002160000,101,서북권,111181,은평구,45,56,39,0.029,0.016,1,0.002
202002160000,101,서북권,111191,서대문구,46,55,42,0.027,0.021,0.8,0.002
202002160100,100,도심권,111123,종로구,48,52,34,0.017,0.027,0.7,0.003
202002160100,100,도심권,111131,용산구,37,46,32,0.019,0.023,0.7,0.002
202002160100,100,도심권,111121,중구,48,55,46,0.019,0.021,0.6,0.002
202002160100,101,서북권,111181,은평구,39,54,39,0.019,0.018,1.1,0.002
202002160100,101,서북권,111191,서대문구,32,49,31,0.018,0.022,0.9,0.002
202002160200,100,도심권,111123,종로구,14,44,10,0.02,0.014,0.7,0.003
202002160200,100,도심권,111131,용산구,6,39,6,0.022,0.011,0.7,0.002
202002160200,100,도심권,111121,중구,12,46,11,0.024,0.01,0.6,0.003
202002160200,101,서북권,111181,은평구,28,48,24,0.023,0.009,1.1,0.002
202002160200,101,서북권,111191,서대문구,4,38,4,0.022,0.01,0.9,0.002
202002160300,100,도심권,111123,종로구,3,36,1,0.017,0.012,0.8,0.003
202002160300,100,도심권,111131,용산구,3,32,4,0.019,0.011,0.7,0.002
202002160300,100,도심권,111121,중구,3,38,3,0.022,0.009,0.7,0.002
202002160300,101,서북권,111181,은평구,3,39,4,0.023,0.008,1.1,0.002
202002160300,101,서북권,111191,서대문구,4,33,3,0.021,0.008,0.9,0.002
202002160400,100,도심권,111123,종로구,3,30,4,0.016,0.012,0.7,0.003
202002160400,100,도심권,111131,용산구,4,25,4,0.017,0.011,0.7,0.001
202002160400,100,도심권,111121,중구,4,30,4,0.02,0.009,0.6,0.002
202002160400,101,서북권,111181,은평구,4,32,5,0.023,0.008,1.1,0.002
202002160400,101,서북권,111191,서대문구,3,26,2,0.021,0.008,0.9,0.002
202002160500,100,도심권,111123,종로구,5,22,5,0.017,0.012,0.7,0.002
202002160500,100,도심권,111131,용산구,3,19,3,0.017,0.013,0.7,0.002
202002160500,100,도심권,111121,중구,4,23,6,0.02,0.01,0.6,0.002
202002160500,101,서북권,111181,은평구,5,26,6,0.02,0.01,1.1,0.002
202002160500,101,서북권,111191,서대문구,3,20,3,0.02,0.01,0.8,0.002
202002160600,100,도심권,111123,종로구,6,20,6,0.017,0.013,0.6,0.003
202002160600,100,도심권,111131,용산구,7,17,6,0.018,0.014,0.6,0.002
202002160600,100,도심권,111121,중구,7,20,8,0.021,0.012,0.6,0.002
202002160600,101,서북권,111181,은평구,6,21,5,0.022,0.01,1.1,0.002
202002160600,101,서북권,111191,서대문구,7,18,5,0.02,0.012,0.8,0.002
202002160700,100,도심권,111123,종로구,7,18,11,0.017,0.015,0.6,0.002
202002160700,100,도심권,111131,용산구,12,17,8,0.02,0.013,0.6,0.002
202002160700,100,도심권,111121,중구,11,19,10,0.02,0.014,0.6,0.002
202002160700,101,서북권,111181,은평구,9,20,5,0.022,0.011,1,0.002
202002160700,101,서북권,111191,서대문구,12,17,13,0.02,0.014,0.8,0.002
202002160800,100,도심권,111123,종로구,22,19,19,0.014,0.015,0.7,0.003
202002160800,100,도심권,111131,용산구,25,18,20,0.015,0.014,0.7,0.002
202002160800,100,도심권,111121,중구,23,20,23,0.017,0.014,0.6,0.003
202002160800,101,서북권,111181,은평구,21,20,11,0.02,0.011,1,0.002
202002160800,101,서북권,111191,서대문구,28,18,24,0.018,0.013,0.9,0.002
202002160900,100,도심권,111123,종로구,40,22,32,0.015,0.014,0.6,0.002
202002160900,100,도심권,111131,용산구,41,22,35,0.017,0.013,0.6,0.002
202002160900,100,도심권,111121,중구,40,24,38,0.018,0.014,0.6,0.002
202002160900,101,서북권,111181,은평구,28,21,24,0.022,0.011,1,0.002
202002160900,101,서북권,111191,서대문구,45,22,35,0.02,0.013,0.8,0.002
202002161000,100,도심권,111123,종로구,42,26,32,0.018,0.015,0.6,0.002
202002161000,100,도심권,111131,용산구,42,26,30,0.018,0.015,0.6,0.002
202002161000,100,도심권,111121,중구,37,26,34,0.022,0.013,0.5,0.002
202002161000,101,서북권,111181,은평구,40,24,31,0.025,0.012,1,0.002
202002161000,101,서북권,111191,서대문구,36,25,29,0.023,0.014,0.8,0.002
202002161100,100,도심권,111123,종로구,37,29,26,0.02,0.014,0.5,0.002
202002161100,100,도심권,111131,용산구,38,29,25,0.019,0.016,0.5,0.002
202002161100,100,도심권,111121,중구,36,28,30,0.023,0.014,0.5,0.002
202002161100,101,서북권,111181,은평구,35,26,23,0.026,0.012,0.9,0.002
202002161100,101,서북권,111191,서대문구,29,28,27,0.024,0.015,0.8,0.002
202002161200,100,도심권,111123,종로구,37,31,27,0.02,0.014,0.5,0.003
202002161200,100,도심권,111131,용산구,34,30,25,0.017,0.019,0.6,0.002
202002161200,100,도심권,111121,중구,32,29,27,0.023,0.014,0.5,0.002
202002161200,101,서북권,111181,은평구,30,27,26,0.027,0.011,0.9,0.002
202002161200,101,서북권,111191,서대문구,28,27,22,0.024,0.014,0.7,0.002
202002161300,100,도심권,111123,종로구,31,29,27,0.021,0.015,0.5,0.003
202002161300,100,도심권,111131,용산구,29,28,22,0.023,0.014,0.5,0.002
202002161300,100,도심권,111121,중구,0,27,26,0.025,0.014,0.4,0.002
202002161300,101,서북권,111181,은평구,33,27,22,0.029,0.01,0.9,0.002
202002161300,101,서북권,111191,서대문구,0,25,23,0.027,0.012,0.7,0.002
202002161400,100,도심권,111123,종로구,32,28,17,0.024,0.012,0.4,0.002
202002161400,100,도심권,111131,용산구,24,27,16,0.024,0.014,0.4,0.002
202002161400,100,도심권,111121,중구,20,25,17,0.029,0.01,0.4,0.002
202002161400,101,서북권,111181,은평구,25,25,18,0.032,0.009,0.8,0.002
202002161400,101,서북권,111191,서대문구,17,22,12,0.03,0.011,0.6,0.002
202002161500,100,도심권,111123,종로구,30,28,14,0.024,0.011,0.4,0.003
202002161500,100,도심권,111131,용산구,21,25,14,0.027,0.011,0.4,0.001
202002161500,100,도심권,111121,중구,23,23,17,0.032,0.008,0.3,0.002
202002161500,101,서북권,111181,은평구,21,24,15,0.034,0.009,0.8,0.002
202002161500,101,서북권,111191,서대문구,18,21,13,0.032,0.009,0.6,0.002
202002161600,100,도심권,111123,종로구,26,28,13,0.026,0.01,0.4,0.003
202002161600,100,도심권,111131,용산구,22,24,13,0.029,0.01,0.4,0.002
202002161600,100,도심권,111121,중구,26,23,14,0.032,0.01,0.3,0.002
202002161600,101,서북권,111181,은평구,23,24,9,0.035,0.008,0.8,0.002
202002161600,101,서북권,111191,서대문구,22,21,19,0.033,0.009,0.6,0.002
202002161700,100,도심권,111123,종로구,56,33,20,0.025,0.011,0.4,0.002
202002161700,100,도심권,111131,용산구,23,25,15,0.026,0.013,0.4,0.002
202002161700,100,도심권,111121,중구,44,28,19,0.031,0.011,0.4,0.002
202002161700,101,서북권,111181,은평구,22,24,13,0.034,0.009,0.8,0.002
202002161700,101,서북권,111191,서대문구,0,22,21,0.032,0.011,0.6,0.002
202002161800,100,도심권,111123,종로구,35,35,22,0.027,0.011,0.4,0.003
202002161800,100,도심권,111131,용산구,25,25,18,0.026,0.015,0.4,0.002
202002161800,100,도심권,111121,중구,23,26,22,0.033,0.009,0.4,0.002
202002161800,101,서북권,111181,은평구,21,24,13,0.034,0.011,0.9,0.002
202002161800,101,서북권,111191,서대문구,26,24,20,0.033,0.011,0.6,0.002
202002161900,100,도심권,111123,종로구,32,36,24,0.026,0.011,0.5,0.003
202002161900,100,도심권,111131,용산구,29,27,20,0.026,0.014,0.4,0.002
202002161900,100,도심권,111121,중구,0,27,28,0.03,0.012,0.4,0.002
202002161900,101,서북권,111181,은평구,26,25,19,0.033,0.011,0.9,0.002
202002161900,101,서북권,111191,서대문구,23,25,23,0.032,0.012,0.7,0.002
202002162000,100,도심권,111123,종로구,31,37,23,0.024,0.013,0.5,0.002
202002162000,100,도심권,111131,용산구,29,28,22,0.025,0.014,0.4,0.002
202002162000,100,도심권,111121,중구,27,27,25,0.029,0.011,0.4,0.002
202002162000,101,서북권,111181,은평구,27,26,24,0.031,0.013,0.9,0.003
202002162000,101,서북권,111191,서대문구,23,25,22,0.03,0.013,0.7,0.002
202002162100,100,도심권,111123,종로구,32,34,22,0.025,0.011,0.4,0.003
202002162100,100,도심권,111131,용산구,28,28,22,0.024,0.014,0.4,0.002
202002162100,100,도심권,111121,중구,31,28,23,0.029,0.011,0.4,0.002
202002162100,101,서북권,111181,은평구,26,26,20,0.03,0.012,0.9,0.003
202002162100,101,서북권,111191,서대문구,24,24,20,0.029,0.014,0.7,0.002
202002162200,100,도심권,111123,종로구,44,35,26,0.023,0.012,0.5,0.003
202002162200,100,도심권,111131,용산구,30,28,23,0.027,0.012,0.4,0.002
202002162200,100,도심권,111121,중구,41,31,28,0.028,0.011,0.4,0.002
202002162200,101,서북권,111181,은평구,28,27,23,0.029,0.012,0.9,0.003
202002162200,101,서북권,111191,서대문구,31,25,27,0.026,0.015,0.7,0.002
202002162300,100,도심권,111123,종로구,33,35,26,0.023,0.012,0.5,0.003
202002162300,100,도심권,111131,용산구,32,28,22,0.026,0.013,0.5,0.002
202002162300,100,도심권,111121,중구,34,31,32,0.028,0.013,0.4,0.002
202002162300,101,서북권,111181,은평구,29,27,23,0.03,0.012,0.9,0.003
202002162300,101,서북권,111191,서대문구,32,26,29,0.029,0.013,0.7,0.002
202002170000,100,도심권,111123,종로구,36,36,27,0.024,0.012,0.5,0.003
202002170000,100,도심권,111131,용산구,35,29,25,0.025,0.015,0.4,0.002
202002170000,100,도심권,111121,중구,30,31,30,0.031,0.011,0.4,0.002
202002170000,101,서북권,111181,은평구,27,27,22,0.033,0.009,0.8,0.003
202002170000,101,서북권,111191,서대문구,24,26,23,0.03,0.013,0.7,0.002
202002170100,100,도심권,111123,종로구,35,36,27,0.024,0.013,0.5,0.003
202002170100,100,도심권,111131,용산구,29,29,24,0.028,0.012,0.5,0.002
202002170100,100,도심권,111121,중구,32,31,31,0.031,0.01,0.4,0.002
202002170100,101,서북권,111181,은평구,29,27,20,0.034,0.008,0.8,0.003
202002170100,101,서북권,111191,서대문구,29,27,25,0.031,0.011,0.7,0.002
202002170200,100,도심권,111123,종로구,44,37,26,0.024,0.011,0.5,0.003
202002170200,100,도심권,111131,용산구,31,30,24,0.029,0.011,0.4,0.002
202002170200,100,도심권,111121,중구,34,31,29,0.031,0.01,0.4,0.002
202002170200,101,서북권,111181,은평구,32,28,26,0.034,0.008,0.8,0.003
202002170200,101,서북권,111191,서대문구,34,28,25,0.032,0.011,0.7,0.002
202002170300,100,도심권,111123,종로구,48,39,24,0.027,0.008,0.5,0.003
202002170300,100,도심권,111131,용산구,28,30,21,0.032,0.008,0.4,0.002
202002170300,100,도심권,111121,중구,39,33,27,0.032,0.008,0.4,0.002
202002170300,101,서북권,111181,은평구,27,28,21,0.036,0.006,0.8,0.003
202002170300,101,서북권,111191,서대문구,22,27,20,0.034,0.008,0.6,0.002
202002170400,100,도심권,111123,종로구,34,39,23,0.026,0.008,0.4,0.002
202002170400,100,도심권,111131,용산구,27,29,20,0.033,0.007,0.4,0.001
202002170400,100,도심권,111121,중구,29,33,23,0.031,0.008,0.4,0.002
202002170400,101,서북권,111181,은평구,22,27,16,0.036,0.006,0.8,0.003
202002170400,101,서북권,111191,서대문구,22,27,18,0.034,0.008,0.6,0.002
202002170500,100,도심권,111123,종로구,0,39,22,0.026,0.01,0.4,0.002
202002170500,100,도심권,111131,용산구,31,29,19,0.029,0.009,0.4,0.002
202002170500,100,도심권,111121,중구,51,36,25,0.029,0.009,0.4,0.002
202002170500,101,서북권,111181,은평구,26,27,18,0.035,0.006,0.8,0.003
202002170500,101,서북권,111191,서대문구,26,26,16,0.033,0.008,0.6,0.002
202002170600,100,도심권,111123,종로구,0,39,18,0.023,0.011,0.4,0.003
202002170600,100,도심권,111131,용산구,31,30,16,0.027,0.01,0.3,0.002
202002170600,100,도심권,111121,중구,47,39,19,0.026,0.012,0.4,0.002
202002170600,101,서북권,111181,은평구,27,26,16,0.033,0.008,0.8,0.003
202002170600,101,서북권,111191,서대문구,27,25,10,0.03,0.009,0.6,0.002
202002170700,100,도심권,111123,종로구,51,41,17,0.023,0.01,0.4,0.003
202002170700,100,도심권,111131,용산구,29,30,13,0.024,0.013,0.3,0.002
202002170700,100,도심권,111121,중구,67,44,16,0.025,0.012,0.4,0.002
202002170700,101,서북권,111181,은평구,29,27,15,0.029,0.01,0.8,0.003
202002170700,101,서북권,111191,서대문구,29,26,11,0.025,0.015,0.6,0.002
202002170800,100,도심권,111123,종로구,33,41,13,0.019,0.016,0.4,0.003
202002170800,100,도심권,111131,용산구,27,30,12,0.023,0.013,0.3,0.002
202002170800,100,도심권,111121,중구,43,46,14,0.021,0.015,0.4,0.002
202002170800,101,서북권,111181,은평구,29,28,11,0.027,0.012,0.8,0.003
202002170800,101,서북권,111191,서대문구,28,27,11,0.023,0.016,0.6,0.002
202002170900,100,도심권,111123,종로구,0,41,13,0.018,0.018,0.4,0.003
202002170900,100,도심권,111131,용산구,26,29,12,0.018,0.018,0.4,0.002
202002170900,100,도심권,111121,중구,39,45,16,0.023,0.013,0.4,0.002
202002170900,101,서북권,111181,은평구,34,29,11,0.025,0.013,0.8,0.003
202002170900,101,서북권,111191,서대문구,24,27,9,0.021,0.017,0.6,0.002
